370,0.19578600000000002,0.0920160000000001,0.08157100000000028,0.08127499999999976,0.09598900000000032
380,0.22532599999999992,0.10137899999999966,0.09093000000000018,0.09146199999999993,0.10936199999999996
390,0.25114400000000003,0.10398099999999921,0.0898980000000007,0.09063100000000013,0.10888399999999976
400,0.2606230000000007,0.10906999999999911,0.09537500000000065,0.0966149999999999,0.11339700000000086
410,0.3060080000000003,0.10353800000000035,0.09120099999999987,0.09001899999999985,0.10998200000000047
420,0.3106629999999999,0.11727800000000066,0.10256799999999977,0.10422699999999985,0.12413899999999956
430,0.29656599999999855,0.1301710000000007,0.11278800000000011,0.1159870000000005,0.13590699999999956
440,0.3595290000000002,0.1331799999999994,0.11910199999999982,0.11851300000000009,0.14135800000000032
450,0.36727300000000085,0.14474699999999885,0.13114700000000035,0.12829200000000007,0.15200699999999934
460,0.396077,0.15529100000000007,0.13750399999999985,0.14438399999999874,0.16669200000000117
470,0.4448110000000014,0.1604479999999988,0.1426670000000012,0.14316899999999855,0.1710200000000004
480,0.46924800000000033,0.16806500000000035,0.15323699999999896,0.15313399999999966,0.1799620000000015
490,0.5910000000000011,0.1754339999999992,0.15577499999999844,0.15682300000000282,0.18874999999999886
500,0.5000640000000018,0.1775059999999975,0.1508660000000006,0.15275800000000217,0.18190999999999846
510,0.5402759999999986,0.18624600000000058,0.16773799999999994,0.1685300000000005,0.19619499999999945
520,0.6215970000000013,0.2012629999999973,0.18242900000000262,0.18718299999999743,0.22646699999999953
530,0.6755929999999992,0.2159569999999995,0.1946569999999994,0.18873200000000168,0.2243499999999976
540,0.641649000000001,0.21759499999999932,0.19254099999999852,0.19607600000000147,0.22798799999999986
550,0.6870590000000014,0.21575899999999848,0.1863720000000022,0.18851699999999738,0.2239580000000032
560,0.7962190000000007,0.23176600000000036,0.20520799999999895,0.20823599999999942,0.2466860000000004
570,0.8171839999999975,0.22681400000000096,0.20189500000000038,0.20257399999999848,0.23965700000000112
580,0.8080919999999985,0.24396899999999988,0.21692099999999925,0.22477600000000209,0.28104899999999944
590,0.8775350000000017,0.25838899999999754,0.21911900000000273,0.22174100000000152,0.26870699999999914
600,0.9227279999999993,0.2724760000000046,0.2442220000000006,0.2566919999999939,0.29150300000000584
610,1.0605120000000028,0.2704339999999945,0.24128400000000028,0.2577089999999984,0.29679800000000256
620,1.1964320000000015,0.28717499999999774,0.25587999999999766,0.2571980000000025,0.3037660000000031
630,1.4723189999999988,0.3244730000000047,0.27759399999999346,0.2799150000000026,0.3274600000000021
640,1.2450369999999964,0.3364820000000037,0.2829589999999982,0.28796799999999934,0.337060000000001
650,1.234957999999999,0.3415910000000011,0.30625500000000017,0.3085009999999997,0.3595150000000018
660,1.2298019999999994,0.34235500000000485,0.30593199999999854,0.304553999999996,0.3570410000000024
670,1.401924000000001,0.37301300000000026,0.3392550000000014,0.33569299999999913,0.37783199999999795
680,1.4840820000000008,0.3889660000000035,0.34089099999999917,0.3395349999999979,0.39680800000000005
690,1.4147180000000006,0.3927309999999977,0.3470129999999969,0.3520020000000059,0.42582900000000024
